1, 2, 657, d,;
1, 2, 690, j,;
1, 2, 884, s,;
1, 2, 885, k,;
1, 3, 127, l,;
1, 3, 148, a,;
1, 3, 372, j,;
1, 3, 376, d,;
1, 3, 547, k,;
1, 3, 551, s,;
1, 3, 744, a,;
1, 3, 745, l,;
1, 4, 3, l,;
1, 4, 20, a,;
1, 4, 539, k,;
1, 4, 540, s,;
1, 5, 152, d,;
1, 5, 179, j,;
1, 5, 350, k,;
1, 5, 352, s,;
1, 5, 552, l,;
1, 5, 582, a,;
1, 5, 791, k,;
1, 5, 803, s,;
1, 5, 975, a,;
1, 5, 986, l,;
1, 6, 236, s,;
1, 6, 251, k,;
1, 6, 899, j,;
1, 6, 914, d,;
1, 7, 553, a,;
1, 7, 597, j,;
1, 7, 760, k,;
1, 7, 775, s,;
1, 7, 946, l,;
1, 7, 979, d,;
1, 8, 172, j,;
1, 8, 188, a,;
1, 8, 354, k,;
1, 8, 379, s,;
1, 8, 594, l,;
1, 8, 622, d,;
1, 8, 858, a,;
1, 8, 864, j,;
1, 9, 390, s,;
1, 9, 412, k,;
1, 10, 6, d,;
1, 10, 44, l,;
1, 10, 639, d,;
1, 10, 757, l,;
1, 10, 943, k,;
1, 11, 54, s,;
1, 11, 327, j,;
1, 11, 581, a,;
1, 11, 990, k,;
1, 12, 533, d,;
1, 13, 119, a,;
1, 13, 156, j,;
1, 13, 315, k,;
1, 13, 327, s,;
1, 13, 496, l,;
1, 13, 514, d,;
1, 13, 692, a,;
1, 13, 703, j,;
1, 14, 70, s,;
1, 14, 72, k,;
1, 14, 322, d,;
1, 14, 341, l,;
1, 14, 589, a,;
1, 14, 598, k,;
1, 14, 913, l,;
1, 14, 921, a,;
1, 15, 204, s,;
1, 15, 236, k,;
1, 15, 414, d,;
1, 15, 429, j,;
1, 16, 106, d,;
1, 16, 107, j,;
1, 16, 376, s,;
1, 16, 393, k,;
1, 16, 665, a,;
1, 16, 672, l,;
1, 17, 21, s,;
1, 17, 32, k,;
1, 17, 318, d,;
1, 17, 327, j,;
1, 17, 651, d,;
1, 17, 676, j,;
1, 17, 801, s,;
1, 17, 825, k,;
1, 18, 138, a,;
1, 18, 161, l,;
1, 18, 752, j,;
1, 19, 228, k,;
1, 19, 797, l,;
1, 20, 492, d,;
1, 20, 672, s,;
1, 20, 937, a,;
1, 21, 171, j,;
1, 21, 749, k,;
1, 22, 292, l,;
1, 22, 895, l,;
1, 23, 75, k,;
1, 23, 253, j,;
1, 23, 439, a,;
1, 23, 735, s,;
1, 24, 79, d,;
1, 24, 372, j,;
1, 24, 683, k,;
1, 25, 11, l,;
1, 25, 169, a,;
1, 25, 605, s,;
1, 26, 48, d,;
1, 26, 274, j,;
1, 26, 565, k,;
1, 26, 842, l,;
1, 27, 160, a,;
1, 27, 199, j,;
1, 27, 455, k,;
1, 27, 457, s,;
1, 27, 656, l,;
1, 27, 668, d,;
1, 27, 989, a,;
1, 28, 15, j,;
1, 28, 324, s,;
1, 28, 335, k,;
1, 28, 859, d,;
1, 28, 866, l,;
1, 29, 461, l,;
1, 29, 918, j,;
1, 30, 142, k,;
1, 30, 343, l,;
1, 30, 657, l,;
1, 31, 19, l,;
1, 31, 305, s,;
1, 31, 616, a,;
1, 32, 206, a,;
1, 32, 736, k,;
1, 33, 282, j,;
1, 33, 579, k,;
1, 33, 823, l,;
1, 34, 38, j,;
1, 34, 263, k,;
1, 34, 496, l,;
1, 35, 194, l,;
1, 35, 855, k,;
1, 36, 454, j,;
1, 37, 67, l,;
1, 37, 669, k,;
1, 38, 277, k,;
1, 38, 876, j,;
1, 39, 461, l,;
1, 39, 755, a,;
1, 40, 28, s,;
1, 40, 269, d,;
1, 40, 500, a,;
1, 40, 753, s,;
1, 41, 307, a,;
1, 41, 860, a,;
1, 42, 498, a,;
1, 43, 111, s,;
1, 43, 708, s,;
1, 44, 295, s,;
1, 44, 874, d,;
1, 45, 482, d,;
1, 46, 71, d,;
1, 46, 623, s,;
1, 47, 143, j,;
1, 47, 379, k,;
1, 47, 599, l,;
1, 48, 65, j,;
1, 48, 704, a,;
1, 48, 754, j,;
1, 49, 238, s,;
1, 49, 240, k,;
1, 49, 811, d,;
1, 49, 816, l,;
1, 50, 518, j,;
1, 51, 128, j,;
1, 51, 246, k,;
1, 51, 430, j,;
1, 51, 537, k,;
1, 51, 782, l,;
1, 52, 387, k,;
1, 53, 79, k,;
1, 53, 605, k,;
1, 53, 902, l,;
1, 54, 554, k,;
1, 54, 739, j,;
1, 54, 924, k,;
1, 55, 64, l,;
1, 55, 698, l,;
1, 56, 6, k,;
1, 56, 271, j,;
1, 56, 557, l,;
1, 56, 864, l,;
1, 57, 108, k,;
1, 57, 901, a,;
1, 57, 905, l,;
1, 58, 455, s,;
1, 58, 604, d,;
1, 58, 712, s,;
1, 59, 542, a,;
1, 59, 749, s,;
1, 59, 906, d,;
2, 0, 32, a,;
2, 0, 678, a,;
2, 1, 147, k,;
2, 1, 400, j,;
2, 1, 741, k,;
2, 2, 6, l,;
2, 2, 449, j,;
2, 2, 470, a,;
2, 2, 687, k,;
2, 2, 688, s,;
2, 2, 963, l,;
2, 2, 978, d,;
2, 3, 612, a,;
2, 3, 642, j,;
2, 3, 862, s,;
2, 3, 873, k,;
2, 4, 106, d,;
2, 4, 120, l,;
2, 4, 400, a,;
2, 4, 415, l,;
2, 4, 659, s,;
2, 4, 659, k,;
2, 4, 893, j,;
2, 4, 893, d,;
2, 5, 113, a,;
2, 5, 125, l,;
2, 5, 419, s,;
2, 5, 422, k,;
2, 5, 659, d,;
2, 5, 673, j,;
2, 5, 931, l,;
2, 5, 952, a,;
2, 6, 186, s,;
2, 6, 191, k,;
2, 6, 396, d,;
2, 6, 411, j,;
2, 6, 902, d,;
2, 6, 921, j,;
2, 7, 625, a,;
2, 7, 625, l,;
2, 8, 165, d,;
2, 8, 227, j,;
2, 8, 487, k,;
2, 8, 495, s,;
2, 9, 147, a,;
2, 9, 147, l,;
2, 9, 374, s,;
2, 9, 389, k,;
2, 9, 987, j,;
2, 10, 250, k,;
2, 10, 529, l,;
2, 10, 925, d,;
2, 11, 136, s,;
2, 11, 389, a,;
2, 11, 656, j,;
2, 12, 56, k,;
2, 12, 173, j,;
2, 12, 549, a,;
2, 12, 554, j,;
2, 13, 112, k,;
2, 13, 122, s,;
2, 13, 664, a,;
2, 13, 668, j,;
2, 13, 893, k,;
2, 13, 922, s,;
2, 14, 150, l,;
2, 14, 169, d,;
2, 14, 407, k,;
2, 14, 422, s,;
2, 14, 634, j,;
2, 14, 691, a,;
2, 14, 912, l,;
2, 14, 935, a,;
2, 15, 440, s,;
2, 15, 441, k,;
2, 15, 903, d,;
2, 15, 942, j,;
2, 16, 625, s,;
2, 16, 651, k,;
2, 16, 954, a,;
2, 16, 960, l,;
2, 17, 445, j,;
2, 17, 949, a,;
2, 18, 597, j,;
2, 18, 600, a,;
2, 18, 781, k,;
2, 18, 786, s,;
2, 18, 973, l,;
2, 18, 999, d,;
2, 19, 198, j,;
2, 19, 204, a,;
2, 19, 396, k,;
2, 19, 410, s,;
2, 19, 566, l,;
2, 19, 607, d,;
2, 19, 868, j,;
2, 20, 465, k,;
2, 20, 558, l,;
2, 21, 11, l,;
2, 21, 158, l,;
2, 21, 231, k,;
2, 21, 590, j,;
2, 21, 774, k,;
2, 21, 918, j,;
2, 21, 980, k,;
2, 22, 268, l,;
2, 22, 823, a,;
2, 22, 861, j,;
2, 23, 498, s,;
2, 23, 520, k,;
2, 23, 653, l,;
2, 23, 668, a,;
2, 24, 199, j,;
2, 24, 762, a,;
2, 24, 774, j,;
2, 25, 273, s,;
2, 25, 296, k,;
2, 25, 455, l,;
2, 25, 466, d,;
2, 25, 941, a,;
2, 25, 976, j,;
2, 26, 135, k,;
2, 26, 138, s,;
2, 26, 308, l,;
2, 26, 319, d,;
2, 26, 516, a,;
2, 26, 524, j,;
2, 26, 696, s,;
2, 26, 704, k,;
2, 26, 871, l,;
2, 26, 901, d,;
2, 27, 173, d,;
2, 27, 173, l,;
2, 27, 680, a,;
2, 27, 693, l,;
2, 28, 292, s,;
2, 28, 315, k,;
2, 28, 937, d,;
2, 28, 961, j,;
2, 29, 117, l,;
2, 29, 126, a,;
2, 29, 303, s,;
2, 29, 313, k,;
2, 29, 454, d,;
2, 29, 462, j,;
2, 29, 596, s,;
2, 29, 606, k,;
2, 30, 150, a,;
2, 30, 162, l,;
2, 30, 832, s,;
2, 30, 856, k,;
2, 31, 475, s,;
2, 31, 502, k,;
2, 31, 642, l,;
2, 31, 669, a,;
2, 31, 836, k,;
2, 31, 864, s,;
2, 32, 32, d,;
2, 32, 33, j,;
2, 32, 259, s,;
2, 32, 320, k,;
2, 32, 567, l,;
2, 32, 571, a,;
2, 32, 824, s,;
2, 32, 825, k,;
2, 33, 30, j,;
2, 33, 48, d,;
2, 33, 244, s,;
2, 33, 274, k,;
2, 33, 519, a,;
2, 33, 521, l,;
2, 33, 686, a,;
2, 33, 687, l,;
2, 33, 768, k,;
2, 33, 793, s,;
2, 34, 117, d,;
2, 34, 134, j,;
2, 34, 548, k,;
2, 34, 821, j,;
2, 35, 139, d,;
2, 35, 453, k,;
2, 35, 753, s,;
2, 36, 102, l,;
2, 36, 247, a,;
2, 36, 658, k,;
2, 37, 68, j,;
2, 37, 68, a,;
2, 37, 586, s,;
2, 37, 624, k,;
2, 38, 183, d,;
2, 38, 217, l,;
2, 38, 856, l,;
2, 38, 976, a,;
2, 39, 126, l,;
2, 39, 291, d,;
2, 39, 471, k,;
2, 40, 31, j,;
2, 40, 602, j,;
2, 41, 160, a,;
2, 41, 327, j,;
2, 41, 474, s,;
2, 41, 609, k,;
2, 41, 739, d,;
2, 41, 894, l,;
2, 42, 162, k,;
2, 42, 486, j,;
2, 42, 688, a,;
2, 43, 14, a,;
2, 43, 322, j,;
2, 43, 511, s,;
2, 43, 521, k,;
2, 43, 827, d,;
2, 44, 79, j,;
2, 44, 411, a,;
2, 44, 465, j,;
2, 44, 684, s,;
2, 44, 685, k,;
2, 44, 914, d,;
2, 44, 921, l,;
2, 45, 166, a,;
2, 45, 200, k,;
2, 45, 501, j,;
2, 46, 127, j,;
2, 46, 525, k,;
2, 46, 750, l,;
2, 47, 279, l,;
2, 47, 778, l,;
2, 48, 494, j,;
2, 48, 673, k,;
2, 48, 889, l,;
2, 49, 122, j,;
2, 49, 333, k,;
2, 49, 537, l,;
2, 50, 128, l,;
2, 50, 286, l,;
2, 50, 532, k,;
2, 51, 126, j,;
2, 52, 278, j,;
2, 52, 285, a,;
2, 52, 925, k,;
2, 52, 936, s,;
2, 53, 587, l,;
2, 53, 597, d,;
2, 54, 323, j,;
2, 54, 856, j,;
2, 55, 463, j,;
2, 56, 100, k,;
2, 56, 762, j,;
2, 57, 296, a,;
2, 57, 300, j,;
2, 58, 332, s,;
2, 58, 338, k,;
2, 59, 331, l,;
2, 59, 338, d,;
3, 0, 348, a,;
3, 0, 349, j,;
3, 0, 993, a,;
3, 1, 22, j,;
3, 1, 277, k,;
3, 1, 279, s,;
3, 1, 551, j,;
3, 1, 609, a,;
3, 1, 860, k,;
3, 1, 873, s,;
3, 2, 372, a,;
3, 2, 377, j,;
3, 2, 718, k,;
3, 2, 718, s,;
3, 3, 44, l,;
3, 3, 333, k,;
3, 3, 539, d,;
3, 3, 717, j,;
3, 3, 875, s,;
3, 4, 107, k,;
3, 4, 810, a,;
3, 4, 844, l,;
3, 5, 109, s,;
3, 5, 112, k,;
3, 5, 453, d,;
3, 5, 465, j,;
3, 5, 733, s,;
3, 5, 751, k,;
3, 6, 438, a,;
3, 6, 439, l,;
3, 7, 64, j,;
3, 7, 286, k,;
3, 7, 551, l,;
3, 7, 850, k,;
3, 8, 126, j,;
3, 8, 454, l,;
3, 8, 755, s,;
3, 9, 62, d,;
3, 9, 353, s,;
3, 9, 644, a,;
3, 9, 920, s,;
3, 10, 174, d,;
3, 10, 411, j,;
3, 10, 708, k,;
3, 10, 976, l,;
3, 11, 269, s,;
3, 11, 906, j,;
3, 12, 526, a,;
3, 12, 791, s,;
3, 13, 66, l,;
3, 13, 349, d,;
3, 13, 574, k,;
3, 13, 756, s,;
3, 13, 987, j,;
3, 14, 146, a,;
3, 14, 297, k,;
3, 14, 409, s,;
3, 14, 630, l,;
3, 14, 807, d,;
3, 14, 966, k,;
3, 15, 140, s,;
3, 15, 311, j,;
3, 15, 461, a,;
3, 15, 647, j,;
3, 15, 851, k,;
3, 16, 82, j,;
3, 16, 744, k,;
3, 17, 345, j,;
3, 17, 494, k,;
3, 17, 718, l,;
3, 17, 975, j,;
3, 18, 163, k,;
3, 18, 347, l,;
3, 18, 596, a,;
3, 19, 112, s,;
3, 19, 299, d,;
3, 19, 775, a,;
3, 20, 0, s,;
3, 20, 196, d,;
3, 20, 428, a,;
3, 20, 628, s,;
3, 20, 799, d,;
3, 21, 97, a,;
3, 21, 102, j,;
3, 21, 665, s,;
3, 21, 679, k,;
3, 22, 291, l,;
3, 22, 292, d,;
3, 22, 867, a,;
3, 22, 904, j,;
3, 23, 450, s,;
3, 23, 490, k,;
3, 24, 71, d,;
3, 24, 74, l,;
3, 24, 750, a,;
3, 24, 753, l,;
3, 25, 297, s,;
3, 25, 337, k,;
3, 25, 908, j,;
3, 26, 180, k,;
3, 26, 473, l,;
3, 26, 750, d,;
3, 26, 971, s,;
3, 27, 265, a,;
3, 27, 515, s,;
3, 27, 752, d,;
3, 27, 952, s,;
3, 28, 183, k,;
3, 28, 466, j,;
3, 28, 728, k,;
3, 28, 963, j,;
3, 29, 173, l,;
3, 29, 621, l,;
3, 29, 832, k,;
3, 30, 71, j,;
3, 30, 257, a,;
3, 30, 429, j,;
3, 30, 580, s,;
3, 30, 774, k,;
3, 30, 954, d,;
3, 31, 233, s,;
3, 31, 515, a,;
3, 31, 790, s,;
3, 32, 66, d,;
3, 32, 299, s,;
3, 32, 531, a,;
3, 32, 714, j,;
3, 32, 956, k,;
3, 33, 208, l,;
3, 33, 471, k,;
3, 33, 724, j,;
3, 33, 928, l,;
3, 34, 210, k,;
3, 34, 420, j,;
3, 34, 702, a,;
3, 34, 955, l,;
3, 35, 142, s,;
3, 35, 412, k,;
3, 35, 561, d,;
3, 35, 718, l,;
3, 35, 999, d,;
3, 36, 215, l,;
3, 36, 404, d,;
3, 36, 621, k,;
3, 36, 823, s,;
3, 37, 4, k,;
3, 37, 185, s,;
3, 37, 373, k,;
3, 37, 575, a,;
3, 37, 746, j,;
3, 37, 924, s,;
3, 38, 95, j,;
3, 38, 221, s,;
3, 38, 341, j,;
3, 38, 519, d,;
3, 38, 662, k,;
3, 38, 810, d,;
3, 38, 973, k,;
3, 39, 133, d,;
3, 39, 258, k,;
3, 39, 415, s,;
3, 39, 598, l,;
3, 39, 779, a,;
3, 39, 919, l,;
3, 40, 69, a,;
3, 40, 219, l,;
3, 40, 342, s,;
3, 40, 766, l,;
3, 40, 770, a,;
3, 41, 23, s,;
3, 41, 33, k,;
3, 41, 299, j,;
3, 41, 321, d,;
3, 41, 524, s,;
3, 41, 560, k,;
3, 41, 819, l,;
3, 41, 841, a,;
3, 42, 101, s,;
3, 42, 122, k,;
3, 42, 360, d,;
3, 42, 368, j,;
3, 43, 85, j,;
3, 43, 385, j,;
3, 43, 698, k,;
3, 43, 991, k,;
3, 44, 316, s,;
3, 44, 636, s,;
3, 44, 938, d,;
3, 45, 316, d,;
3, 45, 638, a,;
3, 46, 273, s,;
3, 46, 917, d,;
3, 47, 536, j,;
3, 48, 176, k,;
3, 48, 729, l,;
