1, 46, 752, l,;
1, 47, 70, k,;
1, 47, 376, j,;
1, 47, 721, k,;
1, 48, 561, a,;
1, 48, 815, s,;
1, 49, 137, d,;
1, 49, 386, s,;
1, 49, 717, j,;
1, 50, 314, k,;
1, 50, 781, l,;
1, 51, 432, a,;
1, 51, 699, j,;
1, 52, 30, k,;
1, 52, 353, l,;
1, 52, 666, k,;
1, 52, 989, a,;
1, 52, 992, j,;
1, 54, 13, k,;
1, 54, 324, j,;
1, 54, 599, k,;
1, 54, 925, l,;
1, 55, 260, d,;
1, 55, 629, s,;
1, 56, 633, l,;
1, 56, 938, l,;
1, 57, 246, l,;
1, 57, 585, k,;
1, 57, 890, l,;
1, 58, 271, k,;
1, 58, 984, j,;
1, 59, 252, j,;
1, 59, 559, j,;
1, 59, 878, j,;
2, 0, 173, k,;
2, 0, 436, k,;
2, 0, 737, j,;
2, 1, 271, k,;
2, 1, 597, j,;
2, 2, 149, a,;
2, 2, 184, j,;
2, 2, 753, s,;
2, 2, 766, k,;
2, 3, 325, d,;
2, 3, 358, l,;
2, 4, 125, j,;
2, 4, 655, k,;
2, 4, 742, l,;
2, 4, 892, k,;
2, 5, 30, j,;
2, 5, 158, k,;
2, 5, 311, l,;
2, 5, 447, k,;
2, 5, 601, j,;
2, 5, 915, k,;
2, 6, 665, l,;
2, 7, 310, k,;
2, 7, 411, j,;
2, 7, 577, k,;
2, 7, 771, a,;
2, 7, 977, s,;
2, 8, 156, d,;
2, 8, 290, s,;
2, 8, 453, d,;
2, 8, 552, s,;
2, 8, 749, a,;
2, 8, 953, s,;
2, 9, 64, d,;
2, 9, 325, l,;
2, 9, 833, k,;
2, 10, 15, j,;
2, 10, 233, k,;
2, 10, 539, l,;
2, 11, 121, l,;
2, 11, 611, j,;
2, 11, 893, k,;
2, 12, 235, j,;
2, 12, 519, j,;
2, 12, 817, j,;
2, 13, 113, s,;
2, 13, 436, s,;
2, 13, 644, s,;
2, 13, 951, d,;
2, 14, 253, d,;
2, 14, 571, a,;
2, 14, 874, a,;
2, 15, 170, a,;
2, 15, 454, j,;
2, 15, 725, j,;
2, 16, 45, j,;
2, 16, 329, j,;
2, 16, 635, j,;
2, 16, 910, j,;
2, 17, 176, s,;
2, 17, 453, s,;
2, 17, 740, s,;
2, 18, 14, s,;
2, 18, 289, s,;
2, 18, 557, k,;
2, 18, 855, k,;
2, 19, 143, l,;
2, 19, 418, l,;
2, 19, 744, a,;
2, 19, 950, a,;
2, 20, 207, a,;
2, 20, 520, a,;
2, 20, 770, a,;
2, 21, 50, k,;
2, 21, 291, k,;
2, 21, 471, s,;
2, 21, 685, k,;
2, 21, 856, d,;
2, 22, 45, j,;
2, 22, 367, a,;
2, 22, 394, j,;
2, 22, 952, k,;
2, 22, 968, s,;
2, 23, 568, l,;
2, 23, 577, d,;
2, 24, 320, l,;
2, 24, 610, k,;
2, 25, 16, a,;
2, 25, 297, s,;
2, 25, 880, j,;
2, 25, 906, a,;
2, 26, 694, s,;
2, 26, 725, k,;
2, 27, 560, d,;
2, 27, 579, l,;
2, 28, 194, d,;
2, 28, 237, l,;
2, 28, 887, k,;
2, 29, 147, s,;
2, 29, 461, l,;
2, 29, 817, s,;
2, 30, 131, a,;
2, 30, 428, s,;
2, 30, 725, d,;
2, 31, 44, k,;
2, 31, 328, j,;
2, 31, 543, k,;
2, 31, 835, l,;
2, 32, 289, l,;
2, 32, 498, l,;
2, 32, 765, a,;
2, 33, 82, s,;
2, 33, 421, d,;
2, 34, 93, a,;
2, 34, 698, j,;
2, 35, 155, k,;
2, 35, 443, d,;
2, 35, 697, s,;
2, 36, 3, a,;
2, 36, 305, l,;
2, 37, 206, k,;
2, 38, 49, j,;
2, 38, 360, k,;
2, 38, 656, l,;
2, 38, 913, j,;
2, 39, 649, j,;
2, 40, 607, j,;
2, 41, 131, a,;
2, 41, 655, s,;
2, 43, 580, a,;
2, 43, 935, s,;
2, 44, 252, d,;
2, 44, 523, a,;
2, 44, 891, s,;
2, 45, 229, a,;
2, 46, 221, l,;
2, 46, 505, k,;
2, 46, 842, j,;
2, 47, 174, l,;
2, 47, 470, k,;
2, 47, 827, l,;
2, 48, 826, a,;
2, 49, 125, d,;
2, 49, 427, a,;
2, 49, 750, l,;
2, 50, 86, j,;
2, 50, 397, l,;
2, 51, 158, s,;
2, 51, 438, k,;
2, 51, 713, a,;
2, 52, 70, j,;
2, 52, 401, s,;
2, 52, 921, j,;
2, 53, 453, k,;
2, 54, 333, j,;
2, 55, 461, j,;
2, 56, 706, j,;
2, 58, 15, j,;
2, 59, 263, a,;
3, 0, 128, a,;
3, 1, 139, a,;
3, 2, 225, a,;
3, 2, 862, a,;
3, 3, 284, j,;
3, 3, 596, k,;
3, 3, 889, l,;
3, 4, 187, d,;
3, 4, 434, s,;
3, 4, 730, a,;
3, 4, 984, j,;
3, 5, 260, k,;
3, 5, 522, l,;
3, 5, 749, d,;
3, 5, 991, s,;
3, 6, 279, a,;
3, 6, 588, j,;
3, 6, 871, k,;
3, 7, 162, l,;
3, 7, 379, a,;
3, 7, 628, l,;
3, 7, 887, s,;
3, 8, 149, k,;
3, 8, 374, d,;
3, 8, 622, j,;
3, 8, 890, d,;
3, 9, 124, j,;
3, 9, 309, s,;
3, 9, 517, k,;
3, 9, 882, a,;
3, 10, 94, l,;
3, 10, 381, a,;
3, 10, 642, l,;
3, 10, 850, s,;
3, 11, 79, k,;
3, 11, 259, d,;
3, 11, 490, j,;
3, 11, 736, s,;
3, 11, 989, k,;
3, 12, 198, a,;
3, 12, 435, l,;
3, 12, 623, a,;
3, 12, 852, l,;
3, 13, 1, a,;
3, 13, 183, l,;
3, 13, 321, a,;
3, 13, 502, l,;
3, 13, 615, k,;
3, 13, 809, j,;
3, 13, 921, k,;
3, 14, 246, l,;
3, 14, 603, l,;
3, 15, 214, l,;
3, 15, 871, a,;
3, 16, 457, s,;
3, 17, 174, a,;
3, 17, 179, j,;
3, 17, 463, s,;
3, 17, 472, k,;
3, 17, 737, l,;
3, 17, 737, d,;
3, 18, 482, a,;
3, 18, 505, j,;
3, 18, 747, s,;
3, 18, 764, k,;
3, 19, 61, l,;
3, 19, 81, d,;
3, 19, 823, a,;
3, 19, 878, j,;
3, 20, 423, s,;
3, 20, 454, k,;
3, 21, 47, d,;
3, 21, 94, l,;
3, 21, 634, a,;
3, 21, 646, j,;
3, 22, 312, s,;
3, 22, 325, k,;
3, 22, 952, d,;
3, 22, 985, l,;
3, 23, 679, a,;
3, 23, 701, j,;
3, 24, 182, s,;
3, 24, 226, k,;
3, 24, 534, a,;
3, 24, 552, l,;
3, 24, 878, s,;
3, 24, 887, k,;
3, 25, 164, j,;
3, 25, 165, d,;
3, 25, 471, k,;
3, 25, 737, l,;
3, 26, 67, a,;
3, 26, 344, s,;
3, 26, 659, d,;
3, 26, 945, a,;
3, 27, 243, s,;
3, 27, 498, k,;
3, 27, 732, d,;
3, 27, 869, j,;
3, 27, 965, s,;
3, 28, 725, l,;
3, 29, 867, a,;
3, 29, 915, j,;
3, 30, 173, s,;
3, 30, 178, k,;
3, 30, 466, d,;
3, 30, 479, l,;
3, 30, 742, a,;
3, 30, 756, j,;
3, 31, 32, s,;
3, 31, 33, k,;
3, 31, 294, d,;
3, 31, 299, l,;
